playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
alcansa01,1995,9,7,D.R.,Azua,Azua,,,,,,,Sandy,Alcantara,Sandy,170,76,R,R,9/3/17,10/1/17,alcas001,alcansa01
alcanvi01,1993,4,3,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Victor,Alcantara,Victor Alfonso,190,74,R,R,9/5/17,9/29/17,alcav001,alcanvi01
alcarlu01,1941,6,20,P.R.,,Humacao,,,,,,,Luis,Alcaraz,Angel Luis,165,69,R,R,9/13/67,6/7/70,alcal101,alcarlu01
alcocsc01,1885,11,29,USA,OH,Wooster,1973,1,30,USA,OH,Wooster,Scotty,Alcock,John Forbes,160,69,R,R,4/19/14,8/2/14,alcos101,alcocsc01
alderda01,1918,3,9,USA,NE,Belden,1982,2,12,USA,CA,Garden Grove,Dale,Alderson,Dale Leonard,190,70,R,R,9/18/43,7/5/44,alded101,alderda01
aldremi01,1961,1,29,USA,CA,Carmel,,,,,,,Mike,Aldrete,Michael Peter,180,71,L,L,5/28/86,9/29/96,aldrm001,aldremi01
aldresc01,1968,6,12,USA,MI,Flint,,,,,,,Scott,Aldred,Scott Phillip,195,76,L,L,9/9/90,5/29/00,aldrs001,aldresc01
aldrico01,1979,6,13,USA,TX,San Angelo,,,,,,,Cory,Aldridge,Cory Jerome,210,72,L,R,9/5/01,7/11/10,aldrc001,aldrico01
aldrija01,1961,4,14,USA,LA,Alexandria,,,,,,,Jay,Aldrich,Jay Robert,210,75,R,R,6/5/87,4/26/90,aldrj001,aldrija01
aldrivi01,1893,10,25,USA,IN,Crane,1973,4,17,USA,IN,Terre Haute,Vic,Aldridge,Victor,175,69,R,R,4/15/17,8/29/28,aldrv101,aldrivi01
alenoch01,1917,2,19,USA,MO,St. Louis,2003,2,10,USA,FL,DeLand,Chuck,Aleno,Charles,215,73,R,R,5/15/41,9/23/44,alenc101,alenoch01
alexabo01,1922,8,7,CAN,BC,Vancouver,1993,4,7,USA,CA,Oceanside,Bob,Alexander,Robert Somerville,205,74,R,R,4/11/55,9/22/57,alexb101,alexabo01
alexada01,1903,4,26,USA,TN,Greeneville,1979,3,2,USA,TN,Greeneville,Dale,Alexander,David Dale,210,75,R,R,4/16/29,9/23/33,alexd101,alexada01
alexado01,1950,9,4,USA,AL,Cordova,,,,,,,Doyle,Alexander,Doyle Lafayette,190,75,R,R,6/26/71,9/27/89,alexd001,alexado01
alexaga01,1953,3,27,USA,CA,Los Angeles,,,,,,,Gary,Alexander,Gary Wayne,195,74,R,R,9/12/75,9/28/81,alexg101,alexaga01
alexage01,1968,3,26,USA,LA,Baton Rouge,,,,,,,Gerald,Alexander,Gerald Paul,190,71,R,R,9/9/90,6/30/92,alexg001,alexage01
alexahu01,1917,7,10,USA,MO,Buffalo,2000,11,25,USA,OK,Oklahoma City,Hugh,Alexander,Hugh,190,72,R,R,8/15/37,9/22/37,alexh101,alexahu01
alexama01,1947,1,30,USA,LA,Shreveport,,,,,,,Matt,Alexander,Matthew,168,71,B,R,8/23/73,10/3/81,alexm101,alexama01
alexama02,1971,3,20,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Manny,Alexander,Manuel de Jesus,150,70,R,R,9/18/92,9/28/06,alexm001,alexama02
alexani01,1858,11,24,USA,IL,Pana,1933,12,22,USA,IL,Pana,Nin,Alexander,William Henry,163,64,R,R,1884-06-07,1884-09-03,alexn101,alexani01
alexape01,1887,2,26,USA,NE,Elba,1950,11,4,USA,NE,St. Paul,Pete,Alexander,Grover Cleveland,185,73,R,R,4/15/11,5/28/30,alexg102,alexape01
alexasc01,1989,7,10,USA,CA,Santa Rosa,,,,,,,Scott,Alexander,Scott Alain,190,74,L,L,9/2/15,9/29/17,alexs001,alexasc02
alexawa01,1891,3,5,USA,GA,Atlanta,1978,12,29,USA,TX,Fort Worth,Walt,Alexander,Walter Ernest,165,70,R,R,6/21/12,9/8/17,alexw101,alexawa01
alfarja01,1977,11,29,USA,TX,San Antonio,,,,,,,Jason,Alfaro,Jason,185,70,R,R,9/9/04,10/1/04,alfaj001,alfarja01
alfarjo01,1993,6,11,Colombia,Sucre,Sincelejo,,,,,,,Jorge,Alfaro,Jorge Mario,225,74,R,R,9/12/16,9/30/17,alfaj002,alfarjo01
alfonan01,1972,4,16,D.R.,La Romana,La Romana,,,,,,,Antonio,Alfonseca,Antonio,250,77,R,R,6/17/97,9/23/07,alfoa001,alfonan01
alfoned01,1973,11,8,Venezuela,Miranda,Santa Teresa del Tuy,,,,,,,Edgardo,Alfonzo,Edgardo Antonio,210,71,R,R,4/26/95,6/11/06,alfoe001,alfoned01
alfonel01,1979,2,7,Venezuela,Anzoategui,Puerto La Cruz,,,,,,,Eliezer,Alfonzo,Eliezer Jesus,220,71,R,R,6/3/06,9/13/11,alfoe002,alfonel01
alforan01,1994,7,20,USA,MS,Columbia,,,,,,,Anthony,Alford,Anthony Joseph,215,73,R,R,5/19/17,5/23/17,alfoa002,alforan01
alicelu01,1965,7,29,P.R.,,Santurce,,,,,,,Luis,Alicea,Luis Rene,165,69,B,R,4/23/88,9/25/02,alicl001,alicelu01
allanan01,1961,12,22,USA,VA,Richmond,,,,,,,Andy,Allanson,Andrew Neal,220,77,R,R,4/7/86,10/2/95,allaa001,allanan01
allarbr01,1958,1,3,USA,IL,Spring Valley,,,,,,,Brian,Allard,Brian Marshall,175,73,R,R,8/8/79,6/10/81,allab101,allarbr01
allenbe01,1939,4,16,USA,OH,East Liverpool,,,,,,,Bernie,Allen,Bernard Keith,175,72,L,R,4/10/62,9/19/73,alleb105,allenbe01
allenbo01,1867,7,10,USA,OH,Marion,1943,5,14,USA,AR,Little Rock,Bob,Allen,Robert Gilman,175,71,R,R,1890-04-19,6/1/00,alleb103,allenbo01
allenbo02,1894,10,13,USA,WI,Muscoda,1975,12,18,USA,IL,Naperville,Bob,Allen,Robert,180,70,R,R,8/20/19,9/9/19,alleb104,allenbo02
allenbo03,1914,7,2,USA,TN,Smithville,2005,10,30,USA,VA,Chesapeake,Bob,Allen,Robert Earl,165,73,R,R,9/19/37,10/2/37,alleb102,allenbo03
allenbo04,1937,10,23,USA,TX,Tatum,,,,,,,Bob,Allen,Robert Gray,175,74,L,L,4/14/61,9/27/67,alleb101,allenbo04
allenbr01,1986,2,12,USA,TX,Conroe,,,,,,,Brandon,Allen,Brandon Durell,230,74,L,R,8/22/09,5/9/12,alleb001,allenbr01
allench01,1975,2,6,USA,TX,Dallas,,,,,,,Chad,Allen,John Chad,195,73,R,R,4/6/99,6/2/05,allec001,allench01
allenco01,1988,11,20,USA,FL,Orlando,,,,,,,Cody,Allen,Cody Edward,210,73,R,R,7/20/12,10/1/17,allec002,allenco01
allendi01,1942,3,8,USA,PA,Wampum,,,,,,,Dick,Allen,Richard Anthony,187,71,R,R,9/3/63,6/19/77,alled101,allendi01
allendu01,1972,8,9,USA,OK,Oklahoma City,,,,,,,Dusty,Allen,Dustin R.,215,76,R,R,7/1/00,10/1/00,alled001,allendu01
allenet01,1904,1,1,USA,OH,Cincinnati,1993,9,15,USA,CA,Crescent City,Ethan,Allen,Ethan Nathan,180,73,R,R,6/13/26,6/18/38,allee101,allenet01
allenfr01,1888,8,26,USA,AL,Newbern,1933,7,30,USA,AL,Gainsville,Frank,Allen,Frank Leon,175,69,R,L,4/24/12,9/19/17,allef101,allenfr01
allenga01,1955,2,4,USA,CA,Culver City,,,,,,,Gary,Allenson,Gary Martin,185,71,R,R,4/8/79,8/23/85,alleg001,allenga01
allengr01,1993,3,15,USA,CA,San Diego,,,,,,,Greg,Allen,Gregory Lomack,175,72,B,R,9/1/17,10/1/17,alleg002,allengr01
allenha01,1846,4,20,USA,ME,Augusta,1881,2,6,USA,MA,Natick,Ham,Allen,Frank Erwin,,64,,,1872-04-27,1872-08-09,alleh102,allenha01
allenha02,1940,7,23,USA,PA,Wampum,,,,,,,Hank,Allen,Harold Andrew,190,72,R,R,9/9/66,9/28/73,alleh104,allenha02
allenhe01,1863,2,25,USA,CT,Westport,1916,9,21,USA,CT,Saugatuck,Hezekiah,Allen,Hezekiah,160,71,,,1884-05-16,1884-05-16,alleh103,allenhe01
allenho01,1899,6,11,USA,FL,DeLand,1981,7,5,USA,NC,Canton,Horace,Allen,Horace Tanner,187,72,L,R,6/15/19,9/27/19,alleh101,allenho01
allenja01,1855,10,2,USA,IL,Woodstock,1915,4,21,USA,NJ,Trenton,Jack,Allen,Cyrus Alban,160,,R,R,1879-05-01,1879-07-17,allej103,allenja01
allenja02,1958,5,29,USA,WA,Yakima,,,,,,,Jamie,Allen,James Bradley,205,72,R,R,5/1/83,9/4/83,allej101,allenja02
allenje01,1972,1,11,USA,IN,Anderson,,,,,,,Jermaine,Allensworth,Jermaine LaMont,178,72,R,R,7/23/96,5/29/99,allej001,allenje01
allenjo01,1890,10,27,USA,WV,Berkeley Springs,1967,9,24,USA,MD,Hagerstown,John,Allen,John Marshall,170,73,R,R,6/2/14,6/2/14,allej104,allenjo01
allenjo02,1904,9,30,USA,NC,Lenoir,1959,3,29,USA,FL,St. Petersburg,Johnny,Allen,John Thomas,180,72,R,R,4/19/32,9/26/44,allej102,allenjo02
allenki01,1953,4,5,USA,CA,Fontana,,,,,,,Kim,Allen,Kim Bryant,175,71,R,R,9/2/80,9/29/81,allek101,allenki01
allenll01,1950,5,8,USA,CA,Merced,,,,,,,Lloyd,Allen,Lloyd Cecil,185,73,R,R,9/1/69,7/27/75,allel101,allenll01
allenlu01,1978,8,4,USA,GA,Covington,,,,,,,Luke,Allen,Lucas Gale,208,74,L,R,9/10/02,7/17/03,allel001,allenlu01
allenmy01,1854,3,22,USA,NY,Kingston,1924,3,8,USA,NY,Kingston,Myron,Allen,Myron Smith,150,68,R,R,1883-07-19,1888-07-01,allem101,allenmy01
allenne01,1958,1,24,USA,KS,Kansas City,,,,,,,Neil,Allen,Neil Patrick,185,75,R,R,4/15/79,9/19/89,allen001,allenne01
allenni01,1888,9,14,USA,KS,Norton,1939,10,16,USA,IL,Hines,Nick,Allen,Artemus Ward,180,72,R,R,5/1/14,10/2/20,allen101,allenni01
allenpe01,1868,5,1,USA,OH,Columbiana,1946,4,15,USA,PA,Philadelphia,Pete,Allen,Jesse Hall,185,68,R,R,1893-08-04,1893-08-04,allep101,allenpe01
allenro01,1943,12,23,USA,PA,Wampum,,,,,,,Ron,Allen,Ronald Frederick,205,75,B,R,8/11/72,8/21/72,aller101,allenro01
allenro02,1959,10,5,USA,CA,Los Angeles,,,,,,,Rod,Allen,Roderick Bernet,185,73,R,R,4/7/83,10/2/88,aller001,allenro02
allensl01,1886,8,23,USA,MO,West Plains,1959,10,16,USA,TX,Lubbock,Sled,Allen,Fletcher Manson,180,73,R,R,5/4/10,8/5/10,alles101,allensl01
alleyge01,1940,7,10,USA,VA,Richmond,,,,,,,Gene,Alley,Leonard Eugene,160,70,R,R,9/4/63,9/27/73,alleg101,alleyge01
alliebo01,1952,5,1,USA,MA,New Bedford,,,,,,,Bob,Allietta,Robert George,190,72,R,R,5/6/75,9/28/75,allib101,alliebo01
alliega01,1931,10,28,USA,NC,Statesville,2016,10,4,USA,TX,San Antonio,Gair,Allie,Gair Roosevelt,190,73,R,R,4/13/54,9/26/54,allig101,alliega01
allisan01,1848,,,USA,NY,New York,1897,3,21,USA,NY,Brooklyn,Andy,Allison,Andrew Kent,150,70,,,1872-05-07,1872-10-21,allia102,allisan01
allisar01,1849,1,29,USA,PA,Philadelphia,1916,2,25,USA,DC,Washington,Art,Allison,Arthur Algernon,150,68,,,1871-05-04,1876-10-05,allia101,allisar01
allisbi01,1850,7,16,USA,NY,New York,1887,1,25,USA,NY,Brooklyn,Bill,Allison,William,,,,,1872-05-21,1872-07-04,allib102,allisbi01
allisbo01,1934,7,11,USA,MO,Raytown,1995,4,9,USA,AZ,Rio Verde,Bob,Allison,William Robert,205,75,R,R,9/16/58,9/29/70,allib103,allisbo01
allisda01,1966,8,14,USA,VA,Front Royal,,,,,,,Dana,Allison,Dana Eric,215,75,R,L,4/12/91,5/23/91,allid001,allisda01
allisdo01,1846,7,12,USA,PA,Philadelphia,1916,12,19,USA,DC,Washington,Doug,Allison,Douglas L.,160,70,R,R,1871-05-05,1883-07-13,allid101,allisdo01
allisma01,1887,1,23,USA,KY,Owensboro,1964,3,13,USA,MO,Mount Vernon,Mack,Allison,Mack Pendleton,185,73,R,R,9/13/11,8/20/13,allim102,allisma01
allismi01,1890,10,16,USA,MI,Elk Rapids,1957,6,18,USA,WI,Kenosha,Milo,Allison,Milo Henry,163,72,L,R,9/26/13,6/29/17,allim101,allismi01
allrebe01,1965,6,4,USA,AZ,Mesa,,,,,,,Beau,Allred,Dale LeBeau,190,72,L,L,9/7/89,6/25/91,allrb001,allrebe01
almadme01,1913,2,7,Mexico,Sonora,Huatabampo,1988,8,13,Mexico,Sonora,Caborca,Mel,Almada,Baldomero Melo,170,72,L,L,9/8/33,10/1/39,almam101,almadme01
almanar01,1972,10,26,USA,TX,El Paso,,,,,,,Armando,Almanza,Armando,205,75,L,L,7/29/99,7/20/05,almaa001,almanar01
almanca01,1973,11,6,D.R.,Santiago,Santiago,,,,,,,Carlos,Almanzar,Carlos Manuel,166,74,R,R,9/4/97,4/30/05,almac001,almanca01
almeira01,1887,6,30,Cuba,La Habana,La Habana,1969,3,18,Cuba,La Habana,La Habana,Rafael,Almeida,Rafael D.,164,69,R,R,7/4/11,7/18/13,almer101,almeira01
almonab01,1989,6,27,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Abraham,Almonte,Abraham,210,69,B,R,8/30/13,10/1/17,almoa001,almonab01
almonbi01,1952,11,21,USA,RI,Providence,,,,,,,Bill,Almon,William Francis,180,75,R,R,9/2/74,6/14/88,almob001,almonbi01
almoned01,1976,12,17,D.R.,Santiago,Santiago,,,,,,,Edwin,Almonte,Edwin,200,75,R,R,7/7/03,9/10/03,almoe002,almoned01
almoner01,1978,2,1,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Erick,Almonte,Erick R.,245,74,R,R,9/4/01,4/25/11,almoe001,almoner01
almonhe01,1975,10,17,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Hector,Almonte,Hector Radhames,190,74,R,R,7/26/99,9/28/03,almoh001,almonhe01
almonmi01,1993,4,4,D.R.,Santiago,Santiago,,,,,,,Miguel,Almonte,Miguel Emilio,210,74,R,R,9/1/15,7/1/17,almom001,almonmi01
almonzo01,1989,6,10,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Zoilo,Almonte,Zoilo Manuel,205,72,B,R,6/19/13,7/30/14,almoz001,almonzo01
almoral01,1994,4,16,USA,FL,Hialeah,,,,,,,Albert,Almora,Reinaldo Albert,190,74,R,R,6/7/16,10/1/17,almoa002,almoral01
alomalu01,1923,6,19,Cuba,La Habana,La Habana,1997,4,7,USA,IL,Park Ridge,Luis,Aloma,Luis,195,74,R,R,4/19/50,8/30/53,aloml101,alomalu01
alomaro01,1968,2,5,P.R.,,Ponce,,,,,,,Roberto,Alomar,Roberto,184,72,B,R,4/22/88,9/5/04,alomr001,alomaro01
alomasa01,1943,10,19,P.R.,,Salinas,,,,,,,Sandy,Alomar,Santos,140,69,B,R,9/15/64,9/30/78,aloms101,alomasa01
alomasa02,1966,6,18,P.R.,,Salinas,,,,,,,Sandy,Alomar,Santos,200,77,R,R,9/30/88,9/30/07,aloms001,alomasa02
alonsyo01,1987,4,8,Cuba,La Habana,La Habana,,,,,,,Yonder,Alonso,Yonder,230,73,L,R,9/1/10,10/1/17,alony001,alonsyo01
aloufe01,1935,5,12,D.R.,San Cristobal,Bajos de Haina,,,,,,,Felipe,Alou,Felipe Rojas,195,72,R,R,6/8/58,4/24/74,alouf101,aloufe01
alouje01,1942,3,24,D.R.,San Cristobal,Bajos de Haina,,,,,,,Jesus,Alou,Jesus Maria Rojas,190,74,R,R,9/10/63,9/29/79,alouj101,alouje01
alouma01,1938,12,22,D.R.,San Cristobal,Bajos de Haina,2011,11,3,D.R.,Distrito Nacional,Santo Domingo,Matty,Alou,Mateo Rojas,160,69,L,L,9/26/60,6/21/74,aloum101,alouma01
aloumo01,1966,7,3,USA,GA,Atlanta,,,,,,,Moises,Alou,Moises Rojas,185,75,R,R,7/26/90,6/10/08,aloum001,aloumo01
alperwh01,1879,11,10,USA,PA,Etna,1942,12,25,USA,PA,Pittsburgh,Whitey,Alpermann,Charles Augustus,180,70,R,R,4/13/06,10/2/09,alpew101,alperwh01
alstode01,1952,9,22,USA,NY,Valhalla,,,,,,,Dell,Alston,Wendell,180,72,L,R,5/17/77,10/4/80,alstd101,alstode01
alstoga01,1971,12,8,USA,NY,Mount Vernon,,,,,,,Garvin,Alston,Garvin James,185,74,R,R,6/6/96,6/18/96,alstg001,alstoga01
alstoto01,1926,1,31,USA,NC,Greensboro,1993,12,30,USA,NC,Winston-Salem,Tom,Alston,Thomas Edison,210,77,L,R,4/13/54,9/29/57,alstt101,alstoto01
alstowa01,1911,12,1,USA,OH,Venice,1984,10,1,USA,OH,Oxford,Walter,Alston,Walter Emmons,195,74,R,R,9/27/36,9/27/36,alstw101,alstowa01
altampo01,1952,5,17,Nicaragua,Matagalpa,Ciudad Dario,,,,,,,Porfi,Altamirano,Porfirio,175,72,R,R,5/9/82,6/8/84,altap001,altampo01
altavda01,1992,9,8,USA,PA,McKeesport,,,,,,,Dan,Altavilla,Daniel,200,71,R,R,8/27/16,9/30/17,altad001,altavda01
altener01,1894,12,1,USA,OH,Avon,1981,9,9,USA,CA,Napa,Ernie,Alten,Ernest Matthias,175,72,R,L,4/17/20,6/30/20,altee101,altener01
altenje01,1893,1,2,USA,MI,Ashley,1973,3,12,USA,MI,Lansing,Jesse,Altenburg,Jesse Howard,158,69,L,R,9/19/16,5/17/17,altej101,altenje01
altheaa01,1991,1,14,Germany,Rhineland-Palatinate,Landstuhl,,,,,,,Aaron,Altherr,Aaron Samuel,215,77,R,R,6/16/14,10/1/17,altha001,altheaa01
altizda01,1876,11,6,USA,IL,Pearl,1964,5,14,USA,IL,Pleasant Hill,Dave,Altizer,David Tilden,160,70,L,R,5/29/06,7/10/11,altid101,altizda01
altmage01,1933,3,20,USA,NC,Goldsboro,,,,,,,George,Altman,George Lee,200,76,L,R,4/11/59,10/1/67,altmg101,altmage01
altobjo01,1932,5,26,USA,MI,Detroit,,,,,,,Joe,Altobelli,Joseph Salvatore,185,72,L,L,4/14/55,10/1/61,altoj101,altobjo01
altroni01,1876,9,15,USA,OH,Cincinnati,1965,1,20,USA,DC,Washington,Nick,Altrock,Nicholas,197,70,B,L,1898-07-14,10/1/33,altrn101,altroni01
altuvjo01,1990,5,6,Venezuela,Carabobo,Puerto Cabello,,,,,,,Jose,Altuve,Jose Carlos,165,66,R,R,7/20/11,10/1/17,altuj001,altuvjo01
alusige01,1935,2,11,USA,PA,Ashley,,,,,,,George,Alusik,George Joseph,175,75,R,R,9/11/58,10/2/64,alusg101,alusige01
alvarab01,1982,10,17,USA,CA,Los Angeles,,,,,,,Abe,Alvarez,Abraham,190,74,L,L,7/22/04,5/21/06,alvaa001,alvarab01
alvarcl01,1968,5,18,Venezuela,Anzoategui,Guanta,,,,,,,Clemente,Alvarez,Clemente Rafael,180,71,R,R,9/19/00,10/1/00,alvac001,alvarcl01
alvarda01,1989,1,17,D.R.,Santiago,Santiago,,,,,,,Dario,Alvarez,Dario Rafael,170,73,L,L,9/3/14,6/28/17,alvad001,alvarda01
alvarda02,1988,11,7,Cuba,,Camaguey,,,,,,,Dariel,Alvarez,Dariel,180,74,R,R,8/28/15,7/25/16,alvad002,alvarda02
alvarga01,1974,3,6,Mexico,Sonora,Navojoa,,,,,,,Gabe,Alvarez,Gabriel de Jesus,185,73,R,R,6/22/98,9/30/00,alvag001,alvarga01
alvarhe01,1990,4,18,Venezuela,Carabobo,Valencia,,,,,,,Henderson,Alvarez,Henderson Javier,205,72,R,R,8/10/11,9/30/17,alvah001,alvarhe01
alvarjo01,1956,4,12,USA,FL,Tampa,,,,,,,Jose,Alvarez,Jose Lino,170,70,R,R,10/1/81,6/24/89,alvaj001,alvarjo01
alvarjo02,1989,5,6,Venezuela,Anzoategui,Barcelona,,,,,,,Jose,Alvarez,Jose Ricardo,190,71,L,L,6/9/13,10/1/17,alvaj003,alvarjo02
alvarjo03,1995,5,21,Venezuela,Zulia,Maracaibo,,,,,,,Jose,Alvarado,Jose Antonio,240,72,L,L,5/3/17,9/28/17,alvaj004,alvarjo03
alvarju01,1973,8,9,USA,FL,Coral Gables,,,,,,,Juan,Alvarez,Juan M.,180,73,L,L,9/1/99,6/3/03,alvaj002,alvarju01
alvarlu01,1949,1,15,P.R.,,Lajas,2001,3,20,P.R.,,Lajas,Luis,Alvarado,Luis Cesar,162,69,R,R,9/13/68,4/30/77,alval101,alvarlu01
alvaror01,1952,2,28,P.R.,,Rio Grande,2016,3,31,P.R.,,Rio Grande,Orlando,Alvarez,Jesus Manuel Orlando,165,72,R,R,9/1/73,6/18/76,alvao102,alvaror01
alvaros01,1933,10,19,Cuba,,Bolondron,2008,3,8,Mexico,Jalisco,Guadalajara,Ossie,Alvarez,Oswaldo,165,70,R,R,4/19/58,4/26/59,alvao101,alvaros01
alvarpe01,1987,2,6,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250,75,L,R,6/16/10,9/30/17,alvap001,alvarpe01
alvarrj01,1991,6,8,USA,FL,West Palm Beach,,,,,,,R. J.,Alvarez,Roy Emilio,225,74,R,R,9/3/14,9/29/15,alvar001,alvarrj01
alvarro01,1938,4,18,Cuba,Pinar del Rio,Pinar del Rio,2012,11,30,USA,FL,Hialeah,Rogelio,Alvarez,Rogelio,183,71,R,R,9/18/60,9/28/62,alvar101,alvarro01
alvarta01,1971,11,25,Mexico,Sonora,Ciudad Obregon,,,,,,,Tavo,Alvarez,Cesar Octavio,245,75,R,R,8/21/95,9/29/96,alvat001,alvarta01
alvarto01,1979,5,10,Venezuela,Distrito Federal,Caracas,,,,,,,Tony,Alvarez,Antonio Enrique,200,73,R,R,9/4/02,10/3/04,alvat002,alvarto01
alvarvi01,1976,11,8,Mexico,Sinaloa,Culiacan,,,,,,,Victor,Alvarez,Victor Aurelio,150,70,L,L,7/30/02,8/26/03,alvav001,alvarvi01
alvarwi01,1970,3,24,Venezuela,Zulia,Maracaibo,,,,,,,Wilson,Alvarez,Wilson Eduardo,175,73,L,L,7/24/89,9/28/05,alvaw001,alvarwi01
alvisma01,1938,2,2,USA,TX,Jasper,,,,,,,Max,Alvis,Roy Maxwell,185,71,R,R,9/11/62,9/27/70,alvim101,alvisma01
alvorbi01,1863,8,10,USA,MO,St. Louis,1927,4,7,USA,FL,St. Petersburg,Billy,Alvord,William Crawford,187,70,R,R,1885-04-30,1893-07-08,alvob101,alvorbi01
alyeabr01,1940,12,8,USA,NJ,Passaic,,,,,,,Brant,Alyea,Garrabrant Ryerson,215,75,R,R,9/11/65,10/3/72,alyeb101,alyeabr01
amalfjo01,1934,1,23,USA,CA,San Pedro,,,,,,,Joey,Amalfitano,John Joseph,175,71,R,R,5/2/54,6/27/67,amalj101,amalfjo01
amarari01,1962,4,1,USA,CA,Visalia,,,,,,,Rich,Amaral,Richard Louis,175,72,R,R,5/27/91,6/14/00,amarr001,amarari01
amarial01,1989,4,6,Venezuela,Anzoategui,Barcelona,,,,,,,Alexi,Amarista,Alexi Jose,160,66,L,R,4/26/11,10/1/17,amara001,amarial01
amaroru01,1936,1,6,Mexico,Tamaulipas,Nuevo Laredo,2017,3,31,USA,FL,Weston,Ruben,Amaro,Ruben,170,71,R,R,6/29/58,9/28/69,amarr101,amaroru01
amaroru02,1965,2,12,USA,PA,Philadelphia,,,,,,,Ruben,Amaro,Ruben,170,70,B,R,6/8/91,9/27/98,amarr002,amaroru02
amblewa01,1915,11,8,USA,PA,Abington,1998,1,3,USA,FL,Ponte Vedra Beach,Wayne,Ambler,Wayne Harper,165,68,R,R,6/4/37,9/4/39,amblw101,amblewa01
ambrech01,1979,12,19,USA,TX,Beaumont,,,,,,,Chip,Ambres,Raymond Payne,190,73,R,R,7/20/05,9/28/08,ambrc001,ambrech01
ambrihe01,1984,5,24,USA,CA,Orange,,,,,,,Hector,Ambriz,Hector,235,74,L,R,4/30/10,5/7/14,ambrh001,ambrihe01
amelued01,1959,4,13,USA,CA,Fullerton,,,,,,,Ed,Amelung,Edward Allen,180,71,L,L,7/28/84,7/7/86,amele001,amelued01
amesre01,1882,8,2,USA,OH,Warren,1936,10,8,USA,OH,Warren,Red,Ames,Leon Kessling,185,70,B,R,9/14/03,9/25/19,amesr101,amesre01
amesst01,1988,3,15,USA,WA,Vancouver,,,,,,,Steve,Ames,Steven C.,205,73,R,R,7/30/13,8/11/13,amess001,amesst01
amezaal01,1978,1,16,Mexico,Sonora,Ciudad Obregon,,,,,,,Alfredo,Amezaga,Alfredo,165,71,B,R,5/24/02,9/4/11,ameza001,amezaal01
amoledo01,1874,1,1,USA,PA,Coatesville,1912,3,9,USA,DE,Wilmington,Doc,Amole,Morris F.,165,69,R,L,1897-08-19,1898-05-17,amold101,amoledo01
amorosa01,1930,1,30,Cuba,Matanzas,Matanzas,1992,6,27,USA,FL,Miami,Sandy,Amoros,Edmundo,170,67,L,L,8/22/52,10/2/60,amors101,amorosa01
amorvi01,1932,8,8,Cuba,La Habana,La Habana,,,,,,,Vicente,Amor,Vicente,182,75,R,R,4/16/55,8/26/57,amorv101,amorvi01
anckewa01,1893,4,10,USA,NY,New York,1954,2,13,USA,NJ,Englewood,Walter,Ancker,Walter,190,73,R,R,9/3/15,9/14/15,anckw101,anckewa01
anderal01,1914,1,28,USA,GA,Gainesville,1985,6,23,USA,GA,Albany,Alf,Anderson,Alfred Walton,165,71,R,R,4/20/41,4/21/46,andea102,anderal01
anderal02,1964,1,7,USA,OH,Lancaster,,,,,,,Allan,Anderson,Allan Lee,178,71,L,L,6/11/86,10/6/91,andea001,anderal02
anderan01,1922,11,13,USA,WA,Bremerton,1982,7,18,USA,WA,Seattle,Andy,Anderson,Andy Holm,172,71,R,R,5/10/48,10/2/49,andea101,anderan01
anderbi01,1895,11,28,USA,MA,Boston,1983,3,13,USA,MA,Medford,Bill,Anderson,William Edward,165,73,R,L,9/10/25,9/17/25,andeb103,anderbi01
anderbo01,1935,9,29,USA,IN,East Chicago,2015,3,12,USA,OK,Tulsa,Bob,Anderson,Robert Carl,210,76,R,R,7/31/57,9/25/63,andeb102,anderbo01
anderbr01,1964,1,18,USA,MD,Silver Spring,,,,,,,Brady,Anderson,Brady Kevin,170,73,L,L,4/4/88,5/20/02,andeb001,anderbr01
anderbr02,1972,4,26,USA,VA,Portsmouth,,,,,,,Brian,Anderson,Brian James,190,73,B,L,9/10/93,5/8/05,andeb002,anderbr02
anderbr03,1982,3,11,USA,AZ,Tucson,,,,,,,Brian,Anderson,Brian Nikola,220,74,R,R,8/16/05,10/4/09,andeb003,anderbr03
anderbr04,1988,2,1,USA,TX,Midland,,,,,,,Brett,Anderson,Brett Franklin,230,75,L,L,4/10/09,10/1/17,andeb004,anderbr04
anderbr05,1986,12,16,USA,CA,Thousand Oaks,,,,,,,Bryan,Anderson,Bryan Douglas,200,73,L,R,4/15/10,10/4/15,andeb005,anderbr05
anderbr06,1993,5,19,USA,OK,Edmond,,,,,,,Brian,Anderson,Brian Wade,185,75,R,R,9/1/17,10/1/17,andeb006,anderbr06
anderbu01,1956,5,27,USA,NY,Westbury,,,,,,,Bud,Anderson,Karl Adam,210,75,R,R,6/11/82,10/2/83,andeb101,anderbu01
